"code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result"
"BBB","2014B","571897","F","East Midlands Region","A Level or Equivalent","80-90%","0-35","0","120","Y","Pass"
"BBB","2014B","571954","M","London Region","HE Qualification","10-20","0-35","0","120","N","Pass"
"BBB","2014B","572187","F","Scotland","HE Qualification","80-90%","0-35","0","120","N","Fail"
"BBB","2014B","572290","M","South East Region","HE Qualification","20-30%","0-35","1","180","N","Pass"
"BBB","2014B","573108","F","South Region","A Level or Equivalent","80-90%","0-35","0","120","N","Withdrawn"
"BBB","2014B","573323","F","South West Region","A Level or Equivalent","70-80%","0-35","0","120","N","Distinction"
"BBB","2014B","573488","F","East Anglian Region","Lower Than A Level","70-80%","35-55","1","120","N","Pass"
"BBB","2014B","573496","F","South Region","A Level or Equivalent","20-30%","0-35","1","180","N","Pass"
"BBB","2014B","573806","F","South East Region","A Level or Equivalent","20-30%","35-55","0","120","N","Distinction"
"BBB","2014B","573824","F","South East Region","Lower Than A Level","20-30%","35-55","0","120","N","Withdrawn"
"BBB","2014B","573851","F","East Midlands Region","Lower Than A Level","20-30%","0-35","0","120","N","Pass"
"BBB","2014B","573853","F","Ireland","A Level or Equivalent",,"35-55","0","60","N","Pass"
"BBB","2014B","574569","F","London Region","A Level or Equivalent","30-40%","0-35","0","120","N","Pass"
"BBB","2014B","574935","F","East Anglian Region","Lower Than A Level","40-50%","35-55","0","120","N","Withdrawn"
"BBB","2014B","574944","F","West Midlands Region","A Level or Equivalent","20-30%","0-35","0","60","N","Withdrawn"
"BBB","2014B","575251","F","Scotland","A Level or Equivalent","0-10%","35-55","0","120","Y","Withdrawn"
"BBB","2014B","575602","F","London Region","A Level or Equivalent","70-80%","0-35","0","120","N","Pass"
"BBB","2014B","575680","F","South East Region","Lower Than A Level","80-90%","0-35","1","120","N","Pass"
"BBB","2014B","575980","F","London Region","Lower Than A Level","30-40%","0-35","0","120","N","Withdrawn"
"BBB","2014B","575990","F","South West Region","Lower Than A Level","10-20","0-35","0","60","N","Withdrawn"
"BBB","2014B","576375","F","North Western Region","Lower Than A Level",,"0-35","1","120","N","Pass"
"BBB","2014B","576738","F","South Region","Lower Than A Level","60-70%","0-35","0","120","N","Distinction"
"BBB","2014B","577304","F","North Western Region","Lower Than A Level","20-30%","35-55","1","120","N","Fail"
"BBB","2014B","577527","F","South East Region","Lower Than A Level","60-70%","35-55","1","120","N","Pass"
"BBB","2014B","577676","F","South Region","HE Qualification","90-100%","0-35","0","60","N","Pass"
"BBB","2014B","577905","F","South West Region","Lower Than A Level","0-10%","0-35","1","120","N","Fail"
"BBB","2014B","578003","F","South West Region","HE Qualification","30-40%","0-35","0","120","N","Fail"
"BBB","2014B","578282","F","North Region","Lower Than A Level","30-40%","0-35","0","120","N","Fail"
"BBB","2014B","578574","F","East Midlands Region","Lower Than A Level","20-30%","0-35","1","120","N","Pass"
"BBB","2014B","579255","F","Wales","Lower Than A Level","50-60%","0-35","1","120","N","Withdrawn"
"BBB","2014B","579537","F","Ireland","A Level or Equivalent",,"35-55","0","60","N","Pass"
"BBB","2014B","579720","F","West Midlands Region","A Level or Equivalent","0-10%","0-35","0","60","N","Fail"
"BBB","2014B","580688","F","South Region","A Level or Equivalent","60-70%","0-35","0","180","N","Distinction"
"BBB","2014B","581222","M","East Midlands Region","A Level or Equivalent","50-60%","0-35","0","240","N","Pass"
"BBB","2014B","581353","F","South West Region","Lower Than A Level","90-100%","0-35","0","180","N","Pass"
"BBB","2014B","581459","F","South West Region","Lower Than A Level","70-80%","0-35","1","120","N","Fail"
"BBB","2014B","582742","F","West Midlands Region","Lower Than A Level","20-30%","0-35","0","120","N","Fail"
"BBB","2014B","583102","F","East Anglian Region","A Level or Equivalent","50-60%","0-35","0","120","N","Fail"
"BBB","2014B","583950","F","North Western Region","Lower Than A Level","0-10%","0-35","0","60","N","Fail"
"BBB","2014B","584762","F","East Anglian Region","Lower Than A Level","10-20","0-35","1","120","N","Withdrawn"
"BBB","2014B","585048","M","North Western Region","HE Qualification","0-10%","0-35","0","120","N","Pass"
"BBB","2014B","585150","F","West Midlands Region","A Level or Equivalent","0-10%","0-35","0","60","N","Pass"
"BBB","2014B","585547","F","London Region","A Level or Equivalent","50-60%","0-35","0","120","N","Pass"
"BBB","2014B","585727","F","East Anglian Region","A Level or Equivalent","90-100%","35-55","0","120","N","Fail"
"BBB","2014B","586086","F","Wales","Lower Than A Level","80-90%","35-55","0","60","N","Pass"
"BBB","2014B","586712","F","East Midlands Region","A Level or Equivalent","50-60%","35-55","0","120","N","Pass"
"BBB","2014B","586995","F","South Region","Lower Than A Level","50-60%","0-35","0","120","N","Pass"
"BBB","2014B","587181","F","South Region","A Level or Equivalent","80-90%","35-55","0","60","N","Pass"
"BBB","2014B","587524","F","Yorkshire Region","A Level or Equivalent","30-40%","35-55","0","120","N","Distinction"
"BBB","2014B","587538","F","South East Region","Lower Than A Level","80-90%","35-55","0","120","N","Distinction"
"BBB","2014B","587780","F","North Western Region","A Level or Equivalent","50-60%","0-35","0","120","N","Pass"
"BBB","2014B","588039","F","South East Region","A Level or Equivalent","50-60%","35-55","0","120","N","Pass"
"BBB","2014B","588302","F","Scotland","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"BBB","2014B","588459","F","Wales","Lower Than A Level","40-50%","0-35","1","120","N","Fail"
"BBB","2014B","588484","F","Yorkshire Region","A Level or Equivalent","0-10%","0-35","0","60","N","Pass"
"BBB","2014B","588592","F","Wales","Lower Than A Level","20-30%","0-35","0","240","Y","Withdrawn"
"BBB","2014B","588685","F","Scotland","HE Qualification","50-60%","35-55","1","120","Y","Fail"
"BBB","2014B","589333","F","South Region","A Level or Equivalent","40-50%","0-35","0","120","N","Pass"
"BBB","2014B","589444","F","South West Region","A Level or Equivalent","40-50%","0-35","0","120","N","Distinction"
"BBB","2014B","589862","F","North Western Region","Lower Than A Level","40-50%","0-35","0","120","N","Pass"
"BBB","2014B","589997","F","South West Region","A Level or Equivalent","80-90%","35-55","0","60","N","Distinction"
"BBB","2014B","590408","F","London Region","Lower Than A Level","0-10%","0-35","0","60","Y","Fail"
"BBB","2014B","590812","F","Wales","Lower Than A Level","0-10%","35-55","1","120","N","Fail"
"BBB","2014B","590870","F","South East Region","A Level or Equivalent","30-40%","0-35","0","60","N","Fail"
"BBB","2014B","591094","F","West Midlands Region","Lower Than A Level","0-10%","0-35","0","90","N","Withdrawn"
"BBB","2014B","591547","F","North Region","A Level or Equivalent","10-20","0-35","0","120","N","Fail"
"BBB","2014B","591725","F","Wales","Lower Than A Level","40-50%","0-35","1","120","N","Fail"
"BBB","2014B","591743","F","North Region","Lower Than A Level","30-40%","35-55","0","60","N","Fail"
"BBB","2014B","592193","F","South East Region","A Level or Equivalent","80-90%","35-55","0","120","N","Distinction"
"BBB","2014B","592602","F","South Region","Lower Than A Level","80-90%","0-35","0","120","N","Withdrawn"
"BBB","2014B","592725","M","West Midlands Region","A Level or Equivalent",,"0-35","0","180","N","Pass"
"BBB","2014B","593345","F","Yorkshire Region","A Level or Equivalent","60-70%","0-35","0","240","N","Fail"
"BBB","2014B","594061","F","East Anglian Region","A Level or Equivalent","40-50%","0-35","0","60","N","Distinction"
"BBB","2014B","594417","F","Yorkshire Region","HE Qualification","60-70%","0-35","0","60","N","Pass"
"BBB","2014B","595047","F","East Midlands Region","Lower Than A Level","80-90%","0-35","1","180","N","Pass"
"BBB","2014B","596171","M","North Region","HE Qualification","80-90%","0-35","0","70","N","Distinction"
"BBB","2014B","596533","F","Yorkshire Region","A Level or Equivalent","20-30%","0-35","0","180","N","Pass"
"BBB","2014B","597316","F","North Western Region","Lower Than A Level","40-50%","0-35","0","120","Y","Pass"
"BBB","2014B","597730","F","East Midlands Region","A Level or Equivalent","10-20","0-35","0","180","N","Fail"
"BBB","2014B","597882","F","East Midlands Region","A Level or Equivalent","30-40%","35-55","0","150","N","Pass"
"BBB","2014B","598250","F","East Midlands Region","Lower Than A Level","40-50%","0-35","0","120","N","Withdrawn"
"BBB","2014B","598313","M","London Region","A Level or Equivalent","40-50%","35-55","0","120","N","Withdrawn"
"BBB","2014B","598415","F","South Region","Lower Than A Level","30-40%","0-35","0","120","N","Withdrawn"
"BBB","2014B","598451","M","East Anglian Region","Lower Than A Level","80-90%","35-55","0","120","N","Withdrawn"
"BBB","2014B","598495","F","Scotland","HE Qualification","0-10%","0-35","0","60","N","Fail"
"BBB","2014B","598614","F","Scotland","A Level or Equivalent","10-20","0-35","0","120","N","Pass"
"BBB","2014B","598624","F","East Midlands Region","A Level or Equivalent","60-70%","0-35","0","120","N","Pass"
"BBB","2014B","598694","F","West Midlands Region","A Level or Equivalent","90-100%","0-35","0","120","N","Pass"
"BBB","2014B","598918","M","Ireland","A Level or Equivalent","40-50%","0-35","0","60","N","Distinction"
"BBB","2014B","599132","F","North Western Region","HE Qualification","60-70%","35-55","0","60","N","Pass"
"BBB","2014B","599161","F","Scotland","Lower Than A Level","70-80%","35-55","1","120","N","Fail"
"BBB","2014B","599202","F","Scotland","A Level or Equivalent","70-80%","0-35","1","120","N","Distinction"
"BBB","2014B","599207","F","Wales","Lower Than A Level","20-30%","35-55","0","60","Y","Pass"
"BBB","2014B","599495","F","South West Region","A Level or Equivalent","50-60%","35-55","0","60","N","Distinction"
"BBB","2014B","599769","F","South Region","Lower Than A Level","60-70%","0-35","0","150","Y","Fail"
"BBB","2014B","599990","F","East Midlands Region","A Level or Equivalent","80-90%","35-55","1","180","N","Pass"
"BBB","2014B","600407","F","North Western Region","Lower Than A Level","40-50%","0-35","1","180","N","Withdrawn"
"BBB","2014B","601010","M","Wales","HE Qualification","80-90%","0-35","0","60","N","Pass"
"BBB","2014B","601238","F","East Midlands Region","Lower Than A Level","30-40%","35-55","1","120","N","Pass"
"BBB","2014B","601356","F","East Anglian Region","Lower Than A Level","60-70%","0-35","0","120","N","Distinction"
"BBB","2014B","601616","F","West Midlands Region","A Level or Equivalent","0-10%","0-35","0","90","N","Pass"
"BBB","2014B","601862","F","Wales","Lower Than A Level","60-70%","0-35","0","60","N","Pass"
"BBB","2014B","602011","F","Scotland","Lower Than A Level","30-40%","0-35","1","120","Y","Fail"
"BBB","2014B","602815","F","Yorkshire Region","Lower Than A Level","30-40%","0-35","0","60","N","Fail"
"BBB","2014B","602898","F","London Region","Lower Than A Level","50-60%","0-35","0","60","N","Withdrawn"
"BBB","2014B","602929","F","South Region","Lower Than A Level","60-70%","0-35","0","60","N","Fail"
"BBB","2014B","602991","F","North Western Region","A Level or Equivalent","80-90%","35-55","0","60","N","Pass"
"BBB","2014B","603061","F","Ireland","Lower Than A Level","50-60%","35-55","0","60","N","Withdrawn"
"BBB","2014B","603112","F","South Region","Lower Than A Level","50-60%","0-35","0","120","N","Pass"
"BBB","2014B","603739","F","South West Region","Lower Than A Level","20-30%","0-35","0","60","N","Withdrawn"
"BBB","2014B","603762","F","South East Region","A Level or Equivalent","50-60%","0-35","0","60","N","Distinction"
"BBB","2014B","604106","F","South West Region","Lower Than A Level","30-40%","0-35","0","120","N","Pass"
"BBB","2014B","604267","F","East Anglian Region","A Level or Equivalent","80-90%","0-35","0","120","N","Withdrawn"
"BBB","2014B","604962","F","Ireland","A Level or Equivalent","10-20","35-55","1","120","N","Pass"
"BBB","2014B","605597","F","Scotland","HE Qualification","40-50%","0-35","1","120","N","Fail"
"BBB","2014B","605672","F","West Midlands Region","A Level or Equivalent","50-60%","0-35","0","120","N","Pass"
"BBB","2014B","605693","F","East Anglian Region","Lower Than A Level","50-60%","0-35","0","60","N","Pass"
"BBB","2014B","605996","F","Ireland","A Level or Equivalent","50-60%","0-35","0","120","N","Pass"
"BBB","2014B","606069","F","Wales","Lower Than A Level","30-40%","0-35","1","120","N","Pass"
"BBB","2014B","606313","F","Scotland","HE Qualification","60-70%","35-55","0","75","Y","Pass"
"BBB","2014B","606501","F","West Midlands Region","A Level or Equivalent","0-10%","0-35","1","120","N","Withdrawn"
"BBB","2014B","606529","M","West Midlands Region","A Level or Equivalent","90-100%","0-35","0","120","N","Fail"
"BBB","2014B","606634","F","East Midlands Region","Lower Than A Level","30-40%","35-55","0","90","N","Pass"
"BBB","2014B","606690","F","Yorkshire Region","HE Qualification","80-90%","0-35","0","120","N","Pass"
"BBB","2014B","607108","F","East Anglian Region","A Level or Equivalent","40-50%","35-55","0","120","N","Fail"
"BBB","2014B","607220","F","Yorkshire Region","Lower Than A Level","0-10%","0-35","0","60","N","Pass"
"BBB","2014B","607529","F","Scotland","HE Qualification","50-60%","0-35","0","60","N","Pass"
"BBB","2014B","607678","F","East Anglian Region","No Formal quals","30-40%","0-35","0","60","N","Pass"
"BBB","2014B","607848","F","North Western Region","Lower Than A Level","20-30%","0-35","1","180","N","Fail"
"BBB","2014B","607953","F","Yorkshire Region","Lower Than A Level","0-10%","35-55","0","60","N","Fail"
"BBB","2014B","608104","F","South Region","A Level or Equivalent","90-100%","35-55","0","60","N","Distinction"
"BBB","2014B","608110","F","South West Region","A Level or Equivalent","20-30%","0-35","0","60","N","Pass"
"BBB","2014B","608164","M","South West Region","HE Qualification","70-80%","35-55","0","180","N","Distinction"
"BBB","2014B","608407","F","North Region","Lower Than A Level","20-30%","0-35","0","120","N","Distinction"
"BBB","2014B","609422","F","Yorkshire Region","Lower Than A Level","80-90%","0-35","1","120","N","Withdrawn"
"BBB","2014B","609426","F","Wales","Lower Than A Level","10-20","0-35","0","120","N","Pass"
"BBB","2014B","609596","F","East Anglian Region","Lower Than A Level","60-70%","35-55","0","60","N","Distinction"
"BBB","2014B","610340","F","Wales","Lower Than A Level","20-30%","35-55","0","60","N","Fail"
"BBB","2014B","610416","F","South East Region","Lower Than A Level","30-40%","35-55","0","60","N","Pass"
"BBB","2014B","610759","F","South East Region","HE Qualification","60-70%","35-55","1","120","N","Pass"
"BBB","2014B","610802","F","Wales","A Level or Equivalent","40-50%","35-55","1","120","N","Fail"
"BBB","2014B","611233","M","South East Region","Lower Than A Level","60-70%","35-55","0","60","N","Withdrawn"
"BBB","2014B","611348","F","London Region","HE Qualification","20-30%","0-35","0","90","N","Pass"
"BBB","2014B","611475","F","South East Region","Lower Than A Level","70-80%","35-55","0","60","N","Pass"
"BBB","2014B","611586","F","North Western Region","Lower Than A Level","0-10%","0-35","0","120","N","Withdrawn"
"BBB","2014B","611974","F","North Western Region","Lower Than A Level","0-10%","0-35","0","60","N","Withdrawn"
"BBB","2014B","612082","F","Scotland","HE Qualification","50-60%","0-35","0","60","N","Distinction"
"BBB","2014B","612120","F","East Midlands Region","Lower Than A Level","70-80%","0-35","0","60","N","Fail"
"BBB","2014B","612212","F","East Anglian Region","A Level or Equivalent","50-60%","0-35","0","120","Y","Fail"
